Gm19956	0	0	0
Gm41878	0	0	0
Gm46661	0	0	0
Gm46662	0	0	0
Gm46660	0	0	0
Rab11fip2	18	18	0
Gm41879	0	0	0
Gm41880	0	0	0
Gm46663	2	1	1
Gm41881	1	1	0
E330013P04Rik	0	0	0
Fam204a	23	23	0
Gm41882	0	0	0
Gm34300	0	0	0
Prlhr	0	0	0
Cacul1	15	15	0
Gm41884	0	0	0
Gm46652	4	4	0
Gm34459	1	1	0
Gm34406	0	0	0
Nanos1	18	18	0
Eif3a	87	87	0
Mir3084-2	0	0	0
Snora19	0	0	0
Dennd10	2	2	0
Sfxn4	0	0	0
Prdx3	40	39	1
Grk5	3	3	0
Gm22520	0	0	0
Zfp950	18	18	0
Gm22365	0	0	0
Gm7102	10	10	0
Csf2ra	11	11	0
